"name","year","time","lat","long","pressure","wind","type"
"Isidore",1996,"1996-10-01 06:00:00",31.6,-40.4,1002,35,"Tropical Storm"
"Isidore",1996,"1996-10-01 12:00:00",33.6,-40.4,1005,30,"Tropical Depression"
"Isidore",1996,"1996-10-01 18:00:00",35.8,-40.3,1008,30,"Tropical Depression"
"Josephine",1996,"1996-10-04 18:00:00",22.7,-96.2,1003,25,"Tropical Depression"
"Josephine",1996,"1996-10-05 00:00:00",23,-96.1,1003,30,"Tropical Depression"
"Josephine",1996,"1996-10-05 06:00:00",23.3,-96,1003,30,"Tropical Depression"
"Josephine",1996,"1996-10-05 12:00:00",23.6,-95.8,1003,30,"Tropical Depression"
"Josephine",1996,"1996-10-05 18:00:00",24.3,-95.5,1003,30,"Tropical Depression"
"Josephine",1996,"1996-10-06 00:00:00",24.8,-95,1002,30,"Tropical Depression"
"Josephine",1996,"1996-10-06 06:00:00",25,-94.5,1002,30,"Tropical Depression"
"Josephine",1996,"1996-10-06 12:00:00",25.1,-93.5,1003,30,"Tropical Depression"
"Josephine",1996,"1996-10-06 18:00:00",25.1,-91.8,1001,35,"Tropical Storm"
"Josephine",1996,"1996-10-07 00:00:00",25.5,-90.4,996,40,"Tropical Storm"
"Josephine",1996,"1996-10-07 06:00:00",25.9,-88.9,992,50,"Tropical Storm"
"Josephine",1996,"1996-10-07 12:00:00",26.9,-87.3,981,60,"Tropical Storm"
"Josephine",1996,"1996-10-07 18:00:00",28.2,-86,983,60,"Tropical Storm"
"Josephine",1996,"1996-10-08 00:00:00",29.3,-84.5,983,60,"Tropical Storm"
"Kyle",1996,"1996-10-11 12:00:00",17.3,-86.5,1006,30,"Tropical Depression"
"Kyle",1996,"1996-10-11 18:00:00",16.9,-87.1,1002,45,"Tropical Storm"
"Kyle",1996,"1996-10-12 00:00:00",16.6,-87.5,1001,45,"Tropical Storm"
"Kyle",1996,"1996-10-12 06:00:00",16.3,-87.8,1004,35,"Tropical Storm"
"Kyle",1996,"1996-10-12 12:00:00",16,-88.1,1008,30,"Tropical Depression"
"Kyle",1996,"1996-10-12 18:00:00",15.7,-88.4,1012,25,"Tropical Depression"
"Lili",1996,"1996-10-14 12:00:00",12.8,-80.4,1006,25,"Tropical Depression"
"Lili",1996,"1996-10-14 18:00:00",13.4,-80.9,1005,25,"Tropical Depression"
"Lili",1996,"1996-10-15 00:00:00",14.1,-81.4,1005,25,"Tropical Depression"
"Lili",1996,"1996-10-15 06:00:00",14.8,-81.9,1005,25,"Tropical Depression"
"Lili",1996,"1996-10-15 12:00:00",15.4,-82.5,1004,30,"Tropical Depression"
"Lili",1996,"1996-10-15 18:00:00",16.1,-83.1,1003,30,"Tropical Depression"
"Lili",1996,"1996-10-16 00:00:00",16.8,-83.5,999,30,"Tropical Depression"
"Lili",1996,"1996-10-16 06:00:00",17.5,-83.8,998,35,"Tropical Storm"
"Lili",1996,"1996-10-16 12:00:00",18.2,-83.8,998,45,"Tropical Storm"
"Lili",1996,"1996-10-16 18:00:00",18.3,-84.5,996,50,"Tropical Storm"
"Lili",1996,"1996-10-17 00:00:00",18.2,-84.2,992,55,"Tropical Storm"
"Lili",1996,"1996-10-17 06:00:00",18.8,-83.7,990,60,"Tropical Storm"
"Lili",1996,"1996-10-17 12:00:00",19.6,-83.5,987,65,"Hurricane"
"Lili",1996,"1996-10-17 18:00:00",20.5,-83.1,984,70,"Hurricane"
"Lili",1996,"1996-10-18 00:00:00",21.3,-82.8,982,70,"Hurricane"
"Lili",1996,"1996-10-18 06:00:00",21.8,-82.2,980,75,"Hurricane"
"Lili",1996,"1996-10-18 12:00:00",22.4,-81.5,975,85,"Hurricane"
"Lili",1996,"1996-10-18 18:00:00",22.5,-80,975,80,"Hurricane"
"Lili",1996,"1996-10-19 00:00:00",23,-78.2,975,85,"Hurricane"
"Lili",1996,"1996-10-19 06:00:00",23.5,-76.2,970,90,"Hurricane"
"Lili",1996,"1996-10-19 12:00:00",24.4,-74,960,100,"Hurricane"
"Lili",1996,"1996-10-19 18:00:00",25.5,-71.5,962,90,"Hurricane"
"Lili",1996,"1996-10-20 00:00:00",26.9,-69,964,80,"Hurricane"
"Lili",1996,"1996-10-20 06:00:00",28.3,-67,968,80,"Hurricane"
"Lili",1996,"1996-10-20 12:00:00",29.6,-65,960,85,"Hurricane"
"Lili",1996,"1996-10-20 18:00:00",30.7,-62.9,970,75,"Hurricane"
"Lili",1996,"1996-10-21 00:00:00",31.9,-60.8,980,75,"Hurricane"
"Lili",1996,"1996-10-21 06:00:00",33,-59.1,985,70,"Hurricane"
"Lili",1996,"1996-10-21 12:00:00",33.7,-57.9,986,65,"Hurricane"
"Lili",1996,"1996-10-21 18:00:00",34,-57,987,65,"Hurricane"
"Lili",1996,"1996-10-22 00:00:00",34,-55.9,987,65,"Hurricane"
"Lili",1996,"1996-10-22 06:00:00",33.8,-55.2,987,65,"Hurricane"
"Lili",1996,"1996-10-22 12:00:00",33.7,-54.6,987,65,"Hurricane"
"Lili",1996,"1996-10-22 18:00:00",33.5,-54,987,65,"Hurricane"
"Lili",1996,"1996-10-23 00:00:00",33.4,-53.9,987,65,"Hurricane"
"Lili",1996,"1996-10-23 06:00:00",33.2,-53.8,985,65,"Hurricane"
"Lili",1996,"1996-10-23 12:00:00",33.1,-53.7,981,65,"Hurricane"
"Lili",1996,"1996-10-23 18:00:00",33.3,-53.2,979,70,"Hurricane"
"Lili",1996,"1996-10-24 00:00:00",33.7,-52.8,979,70,"Hurricane"
"Lili",1996,"1996-10-24 06:00:00",34,-52.5,979,70,"Hurricane"
"Lili",1996,"1996-10-24 12:00:00",34,-51.9,979,70,"Hurricane"
"Lili",1996,"1996-10-24 18:00:00",34.1,-51.2,979,75,"Hurricane"
"Lili",1996,"1996-10-25 00:00:00",34.3,-49.9,977,80,"Hurricane"
"Lili",1996,"1996-10-25 06:00:00",35,-47.8,973,80,"Hurricane"
"Lili",1996,"1996-10-25 12:00:00",35.8,-45.4,970,85,"Hurricane"
"Lili",1996,"1996-10-25 18:00:00",37.2,-43.3,971,80,"Hurricane"
"Lili",1996,"1996-10-26 00:00:00",38.1,-41,975,75,"Hurricane"
"Lili",1996,"1996-10-26 06:00:00",39.2,-38.8,978,70,"Hurricane"
"Lili",1996,"1996-10-26 12:00:00",40.5,-35.8,979,65,"Hurricane"
"Lili",1996,"1996-10-26 18:00:00",42.3,-33.2,980,60,"Tropical Storm"
"Lili",1996,"1996-10-27 00:00:00",44.3,-30.5,978,55,"Tropical Storm"
"Marco",1996,"1996-11-16 18:00:00",17,-79,1007,30,"Tropical Depression"
"Marco",1996,"1996-11-17 00:00:00",16.8,-79.8,1007,30,"Tropical Depression"
"Marco",1996,"1996-11-17 06:00:00",16.3,-80.5,1007,30,"Tropical Depression"
"Marco",1996,"1996-11-17 12:00:00",15.8,-80.8,1007,30,"Tropical Depression"
"Marco",1996,"1996-11-17 18:00:00",15,-81,1006,30,"Tropical Depression"
"Marco",1996,"1996-11-18 00:00:00",14.9,-81,1006,30,"Tropical Depression"
"Marco",1996,"1996-11-18 06:00:00",14.7,-81,1005,30,"Tropical Depression"
"Marco",1996,"1996-11-18 12:00:00",14.6,-81,1004,30,"Tropical Depression"
"Marco",1996,"1996-11-18 18:00:00",14.5,-81,1003,30,"Tropical Depression"
"Marco",1996,"1996-11-19 00:00:00",14.2,-81,1001,30,"Tropical Depression"
"Marco",1996,"1996-11-19 06:00:00",13.8,-80.9,998,35,"Tropical Storm"
"Marco",1996,"1996-11-19 12:00:00",13.5,-80.7,997,45,"Tropical Storm"
"Marco",1996,"1996-11-19 18:00:00",13.5,-80.2,995,55,"Tropical Storm"
"Marco",1996,"1996-11-20 00:00:00",13.8,-79.5,990,60,"Tropical Storm"
"Marco",1996,"1996-11-20 06:00:00",13.8,-78.5,983,65,"Tropical Storm"
"Marco",1996,"1996-11-20 12:00:00",14.2,-77.8,989,65,"Tropical Storm"
"Marco",1996,"1996-11-20 18:00:00",14.6,-77.4,1000,45,"Tropical Storm"
"Marco",1996,"1996-11-21 00:00:00",14.9,-77.1,1000,45,"Tropical Storm"
"Marco",1996,"1996-11-21 06:00:00",15.1,-76.8,995,45,"Tropical Storm"
"Marco",1996,"1996-11-21 12:00:00",15.3,-76.6,993,50,"Tropical Storm"
"Marco",1996,"1996-11-21 18:00:00",15.6,-76.5,995,50,"Tropical Storm"
"Marco",1996,"1996-11-22 00:00:00",15.8,-76.3,992,55,"Tropical Storm"
"Marco",1996,"1996-11-22 06:00:00",15.9,-76,985,55,"Tropical Storm"
"Marco",1996,"1996-11-22 12:00:00",15.9,-75.4,987,60,"Tropical Storm"
"Marco",1996,"1996-11-22 18:00:00",15.9,-75,995,50,"Tropical Storm"
"Marco",1996,"1996-11-23 00:00:00",16,-74.7,995,45,"Tropical Storm"
"Marco",1996,"1996-11-23 06:00:00",15.9,-74.5,995,35,"Tropical Storm"
"Marco",1996,"1996-11-23 12:00:00",15.7,-74.5,995,35,"Tropical Storm"
"Marco",1996,"1996-11-23 18:00:00",15.6,-74.8,1000,30,"Tropical Depression"
"Marco",1996,"1996-11-24 00:00:00",15.8,-76,1002,30,"Tropical Depression"
"Marco",1996,"1996-11-24 06:00:00",15.9,-77,1003,30,"Tropical Depression"
"Marco",1996,"1996-11-24 12:00:00",16,-78,1003,35,"Tropical Storm"
"Marco",1996,"1996-11-24 18:00:00",16,-78.9,1003,35,"Tropical Storm"
"Marco",1996,"1996-11-25 00:00:00",16.7,-80.2,1002,45,"Tropical Storm"
"Marco",1996,"1996-11-25 06:00:00",17.5,-81.5,1002,50,"Tropical Storm"
"Marco",1996,"1996-11-25 12:00:00",18.3,-82.6,1001,55,"Tropical Storm"
"Marco",1996,"1996-11-25 18:00:00",19.2,-83.5,1009,45,"Tropical Storm"
"Marco",1996,"1996-11-26 00:00:00",19.7,-84,1009,40,"Tropical Storm"
"Marco",1996,"1996-11-26 06:00:00",20.1,-84.4,1010,35,"Tropical Storm"
"Marco",1996,"1996-11-26 12:00:00",20.1,-84.3,1010,30,"Tropical Depression"
"Marco",1996,"1996-11-26 18:00:00",19.6,-84.8,1010,25,"Tropical Depression"
"Ana",1997,"1997-06-30 12:00:00",32,-77.2,1013,30,"Tropical Depression"
"Ana",1997,"1997-06-30 18:00:00",32,-76.6,1011,30,"Tropical Depression"
"Ana",1997,"1997-07-01 00:00:00",31.9,-76,1009,30,"Tropical Depression"
"Ana",1997,"1997-07-01 06:00:00",31.8,-75.4,1006,35,"Tropical Storm"
"Ana",1997,"1997-07-01 12:00:00",31.7,-74.6,1004,40,"Tropical Storm"
"Ana",1997,"1997-07-01 18:00:00",31.4,-73.8,1002,40,"Tropical Storm"
"Ana",1997,"1997-07-02 00:00:00",31.4,-72.9,1000,40,"Tropical Storm"
"Ana",1997,"1997-07-02 06:00:00",31.7,-72,1000,35,"Tropical Storm"
"Ana",1997,"1997-07-02 12:00:00",32.1,-71.2,1000,35,"Tropical Storm"
"Ana",1997,"1997-07-02 18:00:00",32.7,-70.5,1000,35,"Tropical Storm"
"Ana",1997,"1997-07-03 00:00:00",33.5,-69.8,1001,35,"Tropical Storm"
"Ana",1997,"1997-07-03 06:00:00",34.4,-69.2,1001,35,"Tropical Storm"
"Ana",1997,"1997-07-03 12:00:00",35.2,-68.4,1002,35,"Tropical Storm"
"Ana",1997,"1997-07-03 18:00:00",36.1,-67.5,1002,30,"Tropical Depression"
"Ana",1997,"1997-07-04 00:00:00",36.9,-66.2,1003,25,"Tropical Depression"
"Bill",1997,"1997-07-11 06:00:00",30.4,-69.9,1014,30,"Tropical Depression"
"Bill",1997,"1997-07-11 12:00:00",31.8,-68.9,1013,40,"Tropical Storm"
"Bill",1997,"1997-07-11 18:00:00",33.1,-67.6,1010,45,"Tropical Storm"
"Bill",1997,"1997-07-12 00:00:00",34.7,-65.8,1005,50,"Tropical Storm"
"Bill",1997,"1997-07-12 06:00:00",36.3,-63.6,995,60,"Tropical Storm"
"Bill",1997,"1997-07-12 12:00:00",37.9,-61.1,987,65,"Hurricane"
"Bill",1997,"1997-07-12 18:00:00",39.6,-58.4,987,65,"Hurricane"
"Bill",1997,"1997-07-13 00:00:00",41.6,-55.4,990,60,"Tropical Storm"
"Claudette",1997,"1997-07-13 06:00:00",31.3,-73.3,1011,25,"Tropical Depression"
"Claudette",1997,"1997-07-13 12:00:00",31.6,-73.1,1008,30,"Tropical Depression"
"Claudette",1997,"1997-07-13 18:00:00",31.9,-73,1004,40,"Tropical Storm"
"Claudette",1997,"1997-07-14 00:00:00",32.3,-73,1003,40,"Tropical Storm"
"Claudette",1997,"1997-07-14 06:00:00",32.7,-72.9,1003,40,"Tropical Storm"
"Claudette",1997,"1997-07-14 12:00:00",33.4,-72.7,1004,40,"Tropical Storm"
"Claudette",1997,"1997-07-14 18:00:00",34,-72.6,1005,40,"Tropical Storm"
"Claudette",1997,"1997-07-15 00:00:00",34.9,-71.8,1005,35,"Tropical Storm"
"Claudette",1997,"1997-07-15 06:00:00",35.6,-70.9,1006,35,"Tropical Storm"
"Claudette",1997,"1997-07-15 12:00:00",36.2,-69.3,1009,40,"Tropical Storm"
"Claudette",1997,"1997-07-15 18:00:00",36.6,-67.2,1009,35,"Tropical Storm"
"Claudette",1997,"1997-07-16 00:00:00",36.7,-64.9,1009,30,"Tropical Depression"
"Claudette",1997,"1997-07-16 06:00:00",36.6,-62.7,1006,35,"Tropical Storm"
"Claudette",1997,"1997-07-16 12:00:00",36.3,-60.5,1007,35,"Tropical Storm"
"Danny",1997,"1997-07-16 12:00:00",27.4,-92.6,1013,25,"Tropical Depression"
"Danny",1997,"1997-07-16 18:00:00",27.5,-92.5,1013,30,"Tropical Depression"
"Danny",1997,"1997-07-17 00:00:00",27.7,-92.3,1011,30,"Tropical Depression"
"Danny",1997,"1997-07-17 06:00:00",27.9,-92,1007,30,"Tropical Depression"
"Danny",1997,"1997-07-17 12:00:00",28.3,-91.4,1003,40,"Tropical Storm"
"Danny",1997,"1997-07-17 18:00:00",28.6,-91,1002,50,"Tropical Storm"
"Danny",1997,"1997-07-18 00:00:00",28.9,-90.2,997,55,"Tropical Storm"
"Danny",1997,"1997-07-18 06:00:00",29.2,-89.9,992,65,"Hurricane"
"Danny",1997,"1997-07-18 12:00:00",29.5,-89.4,990,70,"Hurricane"
"Danny",1997,"1997-07-18 18:00:00",29.7,-89,988,70,"Hurricane"
"Danny",1997,"1997-07-19 00:00:00",29.8,-88.4,984,70,"Hurricane"
"Danny",1997,"1997-07-19 06:00:00",30.1,-88.1,987,65,"Hurricane"
"Danny",1997,"1997-07-19 12:00:00",30.3,-88,984,70,"Hurricane"
"Danny",1997,"1997-07-19 18:00:00",30.4,-87.9,986,65,"Hurricane"
"Danny",1997,"1997-07-20 00:00:00",30.3,-87.6,991,60,"Tropical Storm"
"Danny",1997,"1997-07-20 06:00:00",30.4,-87.5,998,45,"Tropical Storm"
"Danny",1997,"1997-07-20 12:00:00",30.6,-87.4,1001,35,"Tropical Storm"
"Danny",1997,"1997-07-20 18:00:00",30.8,-87.4,1004,30,"Tropical Depression"
"Danny",1997,"1997-07-21 00:00:00",31,-87.5,1006,25,"Tropical Depression"
"Danny",1997,"1997-07-21 06:00:00",31.3,-87.6,1009,20,"Tropical Depression"
"Danny",1997,"1997-07-21 12:00:00",31.7,-87.6,1010,20,"Tropical Depression"
"Danny",1997,"1997-07-21 18:00:00",32.1,-87.2,1011,20,"Tropical Depression"
"Danny",1997,"1997-07-22 00:00:00",32.9,-87.1,1011,20,"Tropical Depression"
"Danny",1997,"1997-07-22 06:00:00",33.2,-86.8,1012,20,"Tropical Depression"
"Danny",1997,"1997-07-22 12:00:00",33.4,-86.6,1013,20,"Tropical Depression"
"Danny",1997,"1997-07-22 18:00:00",33.7,-86.3,1013,20,"Tropical Depression"
"Danny",1997,"1997-07-23 00:00:00",34,-86,1012,20,"Tropical Depression"
"Danny",1997,"1997-07-23 06:00:00",34.1,-85.2,1012,20,"Tropical Depression"
"Danny",1997,"1997-07-23 12:00:00",34.2,-84.5,1012,20,"Tropical Depression"
"Danny",1997,"1997-07-23 18:00:00",34.3,-83.7,1012,20,"Tropical Depression"
"Danny",1997,"1997-07-24 00:00:00",34.4,-82.4,1012,20,"Tropical Depression"
"Danny",1997,"1997-07-24 06:00:00",34.6,-80.7,1010,20,"Tropical Depression"
"Danny",1997,"1997-07-24 12:00:00",35.2,-79.2,1004,30,"Tropical Depression"
"Danny",1997,"1997-07-24 18:00:00",36.4,-76.7,1000,40,"Tropical Storm"
"Danny",1997,"1997-07-25 00:00:00",37.5,-73.5,996,50,"Tropical Storm"
"Danny",1997,"1997-07-25 06:00:00",38.6,-71.6,995,50,"Tropical Storm"
"Danny",1997,"1997-07-25 12:00:00",40,-70.4,995,50,"Tropical Storm"
"Danny",1997,"1997-07-25 18:00:00",40.7,-69.9,994,50,"Tropical Storm"
"Danny",1997,"1997-07-26 00:00:00",40.7,-69.6,995,45,"Tropical Storm"
"Erika",1997,"1997-09-03 06:00:00",10.9,-44.1,1006,30,"Tropical Depression"
"Erika",1997,"1997-09-03 12:00:00",11.5,-45.5,1005,30,"Tropical Depression"
"Erika",1997,"1997-09-03 18:00:00",12.3,-47.1,1004,35,"Tropical Storm"
"Erika",1997,"1997-09-04 00:00:00",13.1,-48.5,1002,40,"Tropical Storm"
"Erika",1997,"1997-09-04 06:00:00",13.9,-49.9,1001,50,"Tropical Storm"
"Erika",1997,"1997-09-04 12:00:00",14.6,-51.7,1000,55,"Tropical Storm"
"Erika",1997,"1997-09-04 18:00:00",15.2,-53.7,999,65,"Hurricane"
"Erika",1997,"1997-09-05 00:00:00",15.6,-55.3,998,65,"Hurricane"
"Erika",1997,"1997-09-05 06:00:00",16,-56.4,997,65,"Hurricane"
"Erika",1997,"1997-09-05 12:00:00",16.4,-57.4,996,65,"Hurricane"
"Erika",1997,"1997-09-05 18:00:00",17,-58.3,990,65,"Hurricane"
"Erika",1997,"1997-09-06 00:00:00",17.5,-59.2,988,65,"Hurricane"
"Erika",1997,"1997-09-06 06:00:00",18.1,-60,986,70,"Hurricane"
"Erika",1997,"1997-09-06 12:00:00",18.6,-60.9,982,70,"Hurricane"
"Erika",1997,"1997-09-06 18:00:00",19,-61.7,980,75,"Hurricane"
"Erika",1997,"1997-09-07 00:00:00",19.4,-62.4,979,75,"Hurricane"
"Erika",1997,"1997-09-07 06:00:00",19.7,-62.8,978,75,"Hurricane"
"Erika",1997,"1997-09-07 12:00:00",20.2,-63.1,975,75,"Hurricane"
"Erika",1997,"1997-09-07 18:00:00",20.6,-63.2,970,90,"Hurricane"
"Erika",1997,"1997-09-08 00:00:00",21.2,-63.2,966,95,"Hurricane"
"Erika",1997,"1997-09-08 06:00:00",21.8,-63.2,961,100,"Hurricane"
"Erika",1997,"1997-09-08 12:00:00",22.5,-62.9,957,105,"Hurricane"
"Erika",1997,"1997-09-08 18:00:00",23.2,-62.5,952,110,"Hurricane"
"Erika",1997,"1997-09-09 00:00:00",24.1,-62,948,110,"Hurricane"
"Erika",1997,"1997-09-09 06:00:00",25.2,-61.4,946,110,"Hurricane"
"Erika",1997,"1997-09-09 12:00:00",26.5,-60.8,947,110,"Hurricane"
"Erika",1997,"1997-09-09 18:00:00",27.9,-60.2,951,110,"Hurricane"
"Erika",1997,"1997-09-10 00:00:00",29.3,-59.6,955,105,"Hurricane"
"Erika",1997,"1997-09-10 06:00:00",30.8,-58.9,960,100,"Hurricane"
"Erika",1997,"1997-09-10 12:00:00",32.2,-58.3,965,95,"Hurricane"
"Erika",1997,"1997-09-10 18:00:00",33.6,-57.5,970,90,"Hurricane"
"Erika",1997,"1997-09-11 00:00:00",34.8,-56.4,973,80,"Hurricane"
"Erika",1997,"1997-09-11 06:00:00",35.7,-55.1,977,75,"Hurricane"
"Erika",1997,"1997-09-11 12:00:00",36.4,-53.6,984,70,"Hurricane"
"Erika",1997,"1997-09-11 18:00:00",37.1,-51.9,988,65,"Hurricane"
"Erika",1997,"1997-09-12 00:00:00",37.6,-49.9,990,60,"Tropical Storm"
"Erika",1997,"1997-09-12 06:00:00",38,-48,994,55,"Tropical Storm"
"Erika",1997,"1997-09-12 12:00:00",38.5,-46.2,995,55,"Tropical Storm"
"Erika",1997,"1997-09-12 18:00:00",38.9,-44.9,995,50,"Tropical Storm"
"Erika",1997,"1997-09-13 00:00:00",39,-44,995,45,"Tropical Storm"
"Erika",1997,"1997-09-13 06:00:00",38.9,-43.2,995,45,"Tropical Storm"
"Erika",1997,"1997-09-13 12:00:00",38.5,-42.3,995,45,"Tropical Storm"
"Erika",1997,"1997-09-13 18:00:00",38.1,-41.3,995,45,"Tropical Storm"
"Erika",1997,"1997-09-14 00:00:00",37.8,-40.2,995,45,"Tropical Storm"
"Erika",1997,"1997-09-14 06:00:00",37.6,-39.1,992,50,"Tropical Storm"
"Erika",1997,"1997-09-14 12:00:00",37.6,-37.9,989,55,"Tropical Storm"
"Erika",1997,"1997-09-14 18:00:00",37.8,-36.5,987,55,"Tropical Storm"
"Erika",1997,"1997-09-15 00:00:00",38.2,-35,984,60,"Tropical Storm"
"Erika",1997,"1997-09-15 06:00:00",38.9,-33.4,984,55,"Tropical Storm"
"Erika",1997,"1997-09-15 12:00:00",39.7,-31.7,983,50,"Tropical Storm"
"Erika",1997,"1997-09-15 18:00:00",40.9,-29.9,984,50,"Tropical Storm"
"Fabian",1997,"1997-10-04 18:00:00",24.2,-64.5,1009,25,"Tropical Depression"
"Fabian",1997,"1997-10-05 00:00:00",24.7,-64.3,1009,25,"Tropical Depression"
"Fabian",1997,"1997-10-05 06:00:00",25.2,-64,1009,25,"Tropical Depression"
"Fabian",1997,"1997-10-05 12:00:00",25.7,-63.5,1007,30,"Tropical Depression"
"Fabian",1997,"1997-10-05 18:00:00",26.3,-63.1,1005,35,"Tropical Storm"
"Fabian",1997,"1997-10-06 00:00:00",26.8,-62.6,1005,35,"Tropical Storm"
"Fabian",1997,"1997-10-06 06:00:00",27.2,-61.9,1005,35,"Tropical Storm"
"Fabian",1997,"1997-10-06 12:00:00",27.7,-61.3,1005,35,"Tropical Storm"
"Fabian",1997,"1997-10-06 18:00:00",28.2,-60.2,1005,35,"Tropical Storm"
"Fabian",1997,"1997-10-07 00:00:00",28.8,-59.1,1005,35,"Tropical Storm"
"Fabian",1997,"1997-10-07 06:00:00",29.2,-57.9,1005,35,"Tropical Storm"
"Fabian",1997,"1997-10-07 12:00:00",29.5,-56.8,1004,35,"Tropical Storm"
"Fabian",1997,"1997-10-07 18:00:00",29.1,-56,1005,35,"Tropical Storm"
"Fabian",1997,"1997-10-08 00:00:00",28.6,-55,1005,35,"Tropical Storm"
"Fabian",1997,"1997-10-08 06:00:00",28.4,-53.4,1005,35,"Tropical Storm"
"Grace",1997,"1997-10-16 00:00:00",21.2,-64.4,999,40,"Tropical Storm"
"Grace",1997,"1997-10-16 06:00:00",21.6,-61.6,1000,35,"Tropical Storm"
"Grace",1997,"1997-10-16 12:00:00",22.4,-58.8,1000,35,"Tropical Storm"
"Grace",1997,"1997-10-16 18:00:00",23.6,-56.2,1001,35,"Tropical Storm"
"Grace",1997,"1997-10-17 00:00:00",24,-53.6,1002,35,"Tropical Storm"
"Grace",1997,"1997-10-17 06:00:00",24.3,-50.5,1003,35,"Tropical Storm"
"Alex",1998,"1998-07-27 12:00:00",11.3,-25.4,1009,25,"Tropical Depression"
"Alex",1998,"1998-07-27 18:00:00",11.7,-27.2,1009,25,"Tropical Depression"
"Alex",1998,"1998-07-28 00:00:00",12.2,-29.2,1009,25,"Tropical Depression"
"Alex",1998,"1998-07-28 06:00:00",12.6,-31.3,1008,25,"Tropical Depression"
"Alex",1998,"1998-07-28 12:00:00",12.9,-33.3,1007,30,"Tropical Depression"
"Alex",1998,"1998-07-28 18:00:00",13.1,-35.1,1006,30,"Tropical Depression"
"Alex",1998,"1998-07-29 00:00:00",13.3,-36.8,1005,35,"Tropical Storm"
"Alex",1998,"1998-07-29 06:00:00",13.5,-38.5,1005,35,"Tropical Storm"
"Alex",1998,"1998-07-29 12:00:00",13.7,-40,1005,35,"Tropical Storm"
"Alex",1998,"1998-07-29 18:00:00",13.9,-41.3,1005,35,"Tropical Storm"
"Alex",1998,"1998-07-30 00:00:00",14.2,-42.6,1005,35,"Tropical Storm"
"Alex",1998,"1998-07-30 06:00:00",14.4,-43.9,1003,40,"Tropical Storm"
"Alex",1998,"1998-07-30 12:00:00",14.7,-45,1003,40,"Tropical Storm"
"Alex",1998,"1998-07-30 18:00:00",15.1,-46.1,1003,45,"Tropical Storm"
"Alex",1998,"1998-07-31 00:00:00",15.4,-47.1,1002,45,"Tropical Storm"
"Alex",1998,"1998-07-31 06:00:00",15.6,-48.1,1003,45,"Tropical Storm"
"Alex",1998,"1998-07-31 12:00:00",15.7,-49.2,1003,45,"Tropical Storm"
"Alex",1998,"1998-07-31 18:00:00",15.8,-50.4,1005,40,"Tropical Storm"
"Alex",1998,"1998-08-01 00:00:00",15.9,-51.7,1007,35,"Tropical Storm"
"Alex",1998,"1998-08-01 06:00:00",16.3,-53.1,1009,35,"Tropical Storm"
"Alex",1998,"1998-08-01 12:00:00",16.9,-54.3,1009,40,"Tropical Storm"
"Alex",1998,"1998-08-01 18:00:00",17.7,-55.4,1012,40,"Tropical Storm"
"Alex",1998,"1998-08-02 00:00:00",18.4,-56.5,1012,35,"Tropical Storm"
"Alex",1998,"1998-08-02 06:00:00",19,-57.7,1012,35,"Tropical Storm"
"Alex",1998,"1998-08-02 12:00:00",19.9,-58.6,1012,35,"Tropical Storm"
"Alex",1998,"1998-08-02 18:00:00",21,-59.3,1014,30,"Tropical Depression"
"Bonnie",1998,"1998-08-19 12:00:00",14.7,-48.1,1009,25,"Tropical Depression"
"Bonnie",1998,"1998-08-19 18:00:00",15.4,-50.1,1009,30,"Tropical Depression"
"Bonnie",1998,"1998-08-20 00:00:00",16.2,-52.2,1009,30,"Tropical Depression"
"Bonnie",1998,"1998-08-20 06:00:00",16.9,-54.7,1008,30,"Tropical Depression"
"Bonnie",1998,"1998-08-20 12:00:00",17.3,-57.3,1007,35,"Tropical Storm"
"Bonnie",1998,"1998-08-20 18:00:00",18.2,-59.6,1006,35,"Tropical Storm"
"Bonnie",1998,"1998-08-21 00:00:00",18.7,-61.3,1005,40,"Tropical Storm"
"Bonnie",1998,"1998-08-21 06:00:00",19.1,-62.9,1002,45,"Tropical Storm"
"Bonnie",1998,"1998-08-21 12:00:00",19.5,-64.5,1000,50,"Tropical Storm"
"Bonnie",1998,"1998-08-21 18:00:00",20.3,-65.9,999,55,"Tropical Storm"
"Bonnie",1998,"1998-08-22 00:00:00",21.1,-67.3,991,65,"Hurricane"
"Bonnie",1998,"1998-08-22 06:00:00",21.8,-68.7,989,70,"Hurricane"
"Bonnie",1998,"1998-08-22 12:00:00",22.3,-69.8,980,75,"Hurricane"
"Bonnie",1998,"1998-08-22 18:00:00",23,-70.5,970,85,"Hurricane"
"Bonnie",1998,"1998-08-23 00:00:00",23.4,-71,962,90,"Hurricane"
"Bonnie",1998,"1998-08-23 06:00:00",23.8,-71.3,960,95,"Hurricane"
"Bonnie",1998,"1998-08-23 12:00:00",24.1,-71.5,958,100,"Hurricane"
"Bonnie",1998,"1998-08-23 18:00:00",24.4,-71.7,955,100,"Hurricane"
"Bonnie",1998,"1998-08-24 00:00:00",24.8,-71.8,954,100,"Hurricane"
"Bonnie",1998,"1998-08-24 06:00:00",25.2,-72.1,960,100,"Hurricane"
"Bonnie",1998,"1998-08-24 12:00:00",25.6,-72.4,962,100,"Hurricane"
"Bonnie",1998,"1998-08-24 18:00:00",26.1,-72.8,963,100,"Hurricane"
